species,isothermality,precip_seasonality,solar_radiation,soil_pH
baumgratziana,63.0408935546875,64,14809.0830078125,56.725902557373
baumgratziana,46.6666641235352,82,17347.25,74
baumgratziana,48.7251930236816,57,18314.333984375,76
baumgratziana,62.9146041870117,82,14612.75,46.8554229736328
baumgratziana,48.6788787841797,25,16896.416015625,63.1385536193848
baumgratziana,47.7955856323242,29,16723.083984375,60.7319259643555
baumgratziana,47.7519950866699,22,16508.75,60
baumgratziana,62.0989646911621,82,16683.666015625,53
baumgratziana,63.490291595459,79,14593.9169921875,51
baumgratziana,51.394889831543,86,16609.416015625,59.1746978759766
baumgratziana,54.4485778808594,9,15201.9169921875,51.8885536193848
baumgratziana,58.0203475952148,68,16660.5,68
baumgratziana,47.315242767334,38,16853.916015625,63.9789161682129
baumgratziana,47.9674491882324,10,16125.4169921875,59.3765068054199
baumgratziana,59.7330741882324,63,14670.3330078125,52
baumgratziana,52.6687774658203,67,17045.75,70.3554229736328
baumgratziana,50.4405860900879,76,17368.166015625,78
baumgratziana,53.5364265441895,23,16508.916015625,53.6536140441895
baumgratziana,50.1957588195801,28,16616.166015625,59.5120468139648
baumgratziana,47.0543060302734,78,17314.583984375,76
baumgratziana,62.7531929016113,64,15135.75,54.8042182922363
baumgratziana,45.3813858032227,77,17810.25,77.2620468139648
baumgratziana,54.1081199645996,48,17270.083984375,63.5421676635742
baumgratziana,50.8563766479492,61,17079.666015625,66.8734970092773
baumgratziana,51.6916046142578,79,17014.583984375,68
baumgratziana,62.8609352111816,69,14974.4169921875,55.4096374511719
baumgratziana,45.9525451660156,42,16931.416015625,66
baumgratziana,59.4792060852051,59,16111,69.8945770263672
baumgratziana,51.4833908081055,36,17412.916015625,68.2078323364258
baumgratziana,46.5102691650391,19,16514.083984375,63.5361442565918
baumgratziana,54.364330291748,98,16829.5,70.9939727783203
baumgratziana,64.3226547241211,106,18151,71.8343353271484
baumgratziana,51.8679275512695,10,15016.6669921875,51
baumgratziana,52.0452613830566,16,16244.5830078125,50.8704833984375
baumgratziana,58.0892333984375,66,16646.166015625,68.1174697875977
baumgratziana,48.2081832885742,16,16420.083984375,61
baumgratziana,49.1939735412598,86,17340.833984375,80
baumgratziana,61.4087982177734,56,14474.9169921875,53
baumgratziana,46.335823059082,22,16567.833984375,67.6415634155273
baumgratziana,49.2365264892578,52,17197,68
baumgratziana,48.80029296875,50,16780.416015625,69.3162612915039
baumgratziana,48.0451545715332,44,17059.166015625,67.3674697875977
baumgratziana,55.7612457275391,38,17018.583984375,64
baumgratziana,49.5100173950195,70,17018.75,68
baumgratziana,50.1168251037598,38,17008,66.0331344604492
baumgratziana,50.0388526916504,66,16928.916015625,68.5150604248047
baumgratziana,48.2323608398438,37,16834.75,64.25
baumgratziana,49.3692474365234,9,15901.9169921875,53.2981910705566
baumgratziana,59.9766426086426,73,16003.75,68.1656646728516
baumgratziana,62.2490882873535,112,19137.083984375,72.75
baumgratziana,50.6636428833008,17,16163.5830078125,50.0180740356445
baumgratziana,57.5260353088379,100,17274.333984375,74
baumgratziana,49.2189292907715,29,16583.5,62.9427719116211
baumgratziana,47.4663734436035,79,17048.166015625,68
baumgratziana,53.9913330078125,10,14778.8330078125,50.069278717041
baumgratziana,48.3121681213379,45,17082.083984375,69
baumgratziana,50.637077331543,97,18222.833984375,77
baumgratziana,46.9043464660645,60,15904.1669921875,69
baumgratziana,64.5754852294922,76,14631.3330078125,49.0391578674316
baumgratziana,59.6132926940918,58,16270.3330078125,67.9668655395508
baumgratziana,47.2551498413086,83,17123.416015625,73
baumgratziana,46.0205841064453,78,18720.416015625,83.4307250976562
baumgratziana,61.9760856628418,113,18871.833984375,74.6897583007812
baumgratziana,48.457347869873,59,16691.5,70.5843353271484
baumgratziana,50.5952377319336,59,17193.416015625,72.0331344604492
baumgratziana,49.1733512878418,45,17113.5,67.7680740356445
baumgratziana,57.6681365966797,82,16275.5830078125,65
baumgratziana,52.2551116943359,106,18078.25,77
baumgratziana,52.5001792907715,35,13428.1669921875,51
baumgratziana,49.0869560241699,68,17024.166015625,70
baumgratziana,47.7649803161621,61,16778.333984375,68
baumgratziana,48.6280555725098,47,16951.5,67.9789123535156
baumgratziana,51.9616012573242,78,17027.5,68
baumgratziana,49.8175086975098,71,17072,69
baumgratziana,47.0696601867676,77,17095.416015625,75.3403625488281
baumgratziana,60.1285591125488,72,13985.75,53
baumgratziana,50.0062294006348,63,16930.25,68.4186782836914
baumgratziana,50.013671875,57,17075.25,73.6686782836914
baumgratziana,49.4642448425293,20,16276.5,49
baumgratziana,52.0560874938965,42,13518.5,51.0903625488281
baumgratziana,49.8782806396484,66,17074.833984375,65.4548187255859
baumgratziana,53.256591796875,13,14972.4169921875,50.1385536193848
baumgratziana,47.5423049926758,20,16614,55
baumgratziana,53.6117057800293,52,19312.916015625,69
baumgratziana,48.433422088623,78,17643.916015625,82
baumgratziana,47.8006896972656,23,14211.1669921875,49.9849395751953
baumgratziana,47.7281303405762,22,16577.583984375,61
baumgratziana,58.821533203125,95,18412.666015625,76.6807250976562
baumgratziana,45.8375625610352,15,14698.5830078125,52.921688079834
baumgratziana,63.3046798706055,76,15206.1669921875,50.1114463806152
baumgratziana,48.5303688049316,32,16750.833984375,60.6927719116211
baumgratziana,48.5480461120605,27,16655.666015625,65.6234970092773
baumgratziana,43.5414505004883,19,14508,53.0180740356445
baumgratziana,60.1330299377441,56,16347.5830078125,67
baumgratziana,50.8916854858398,15,15057.75,50.1234931945801
baumgratziana,51.7555465698242,52,17214.75,64
baumgratziana,48.085765838623,55,16910,62
brunnea,63.9361190795898,58,14484.5,53.9939765930176
brunnea,64.945671081543,74,14835.1669921875,54.0210838317871
brunnea,66.9128570556641,63,14245.4169921875,41
brunnea,65.1429061889648,67,14798.3330078125,52.828311920166
brunnea,66.5530090332031,70,14478.0830078125,48.828311920166
brunnea,56.872673034668,80,16102.4169921875,63.9728927612305
brunnea,64.2787322998047,79,14811.6669921875,52.0210838317871
brunnea,55.3260040283203,46,13974.5830078125,52.5301208496094
brunnea,67.0475921630859,63,14253,41
brunnea,63.8386344909668,61,14895.5830078125,57
brunnea,64.3826217651367,76,14545.5830078125,50.0873489379883
brunnea,62.7162132263184,55,14732.3330078125,55.7891578674316
brunnea,60.6952972412109,68,14350.3330078125,51.147590637207
brunnea,58.2802238464355,76,15955,64
brunnea,55.9165267944336,61,14507.75,52.274097442627
brunnea,63.811882019043,55,15003,52
brunnea,62.5361518859863,77,14137.6669921875,52.0030136108398
brunnea,63.3555679321289,61,15107,56.3704833984375
brunnea,63.9580574035645,75,15118.25,53
brunnea,65.6602478027344,58,14758.1669921875,50.225902557373
brunnea,62.8488082885742,64,14705.75,52.9427719116211
brunnea,60.5981140136719,74,14210.6669921875,50
brunnea,66.6088562011719,62,14157.0830078125,49.3915672302246
brunnea,66.5774459838867,63,14269.6669921875,41
brunnea,64.1915969848633,71,14779.5,50.9789161682129
brunnea,64.9098052978516,64,14962.75,55
brunnea,63.0402183532715,61,15259.5,56
brunnea,64.4908218383789,72,14950.75,53.930721282959
brunnea,63.3922462463379,70,14623.0830078125,50
brunnea,63.0792655944824,60,15144.1669921875,57.352409362793
brunnea,54.0508270263672,35,13654,50.5090370178223
brunnea,63.4293632507324,59,15281.4169921875,59
brunnea,62.7561492919922,58,15425.9169921875,58
brunnea,61.8983535766602,73,14338.25,51
brunnea,63.1473083496094,59,15203,56.7650604248047
brunnea,66.9910888671875,66,14343.0830078125,42.9487953186035
brunnea,62.2060775756836,64,14890.0830078125,54
brunnea,60.2236099243164,57,14478.5830078125,52
brunnea,60.6946868896484,53,14965.8330078125,51.828311920166
brunnea,65.354606628418,60,14589.8330078125,52
brunnea,64.1314163208008,78,14705.8330078125,52.1415672302246
brunnea,66.3581771850586,63,14248.6669921875,41
brunnea,56.1109237670898,80,16203.8330078125,67.9698791503906
brunnea,53.6461563110352,88,16095.0830078125,65
brunnea,64.492057800293,59,14421.5,50.9367485046387
brunnea,60.2281303405762,69,14455.0830078125,51.5722885131836
brunnea,64.5103149414062,61,14986.3330078125,53.1415672302246
brunnea,63.2284851074219,64,14834.6669921875,55.7560234069824
brunnea,57.9682159423828,52,14181.75,52.6927719116211
brunnea,62.0466461181641,57,14730.5830078125,54.0632514953613
brunnea,64.0136184692383,55,14833.8330078125,54
brunnea,63.8441963195801,76,14578.0830078125,49.7981910705566
brunnea,60.9595146179199,71,14242.5830078125,49
brunnea,63.8662643432617,55,14952.5830078125,52.147590637207
brunnea,63.3608665466309,61,15233.5830078125,57.102409362793
brunnea,65.2495880126953,81,14886.9169921875,52
brunnea,55.6600875854492,31,13446.1669921875,51.5210838317871
brunnea,61.9685020446777,154,14587.5830078125,76.147590637207
brunnea,47.8858184814453,38,13023.5,49.7078323364258
brunnea,60.3578987121582,65,14949.75,54
brunnea,61.320499420166,56,15029.1669921875,55
brunnea,63.4981536865234,70,15140.8330078125,54.1987953186035
brunnea,64.8219528198242,59,14610.0830078125,52.9728927612305
brunnea,64.8193664550781,57,14898,53.8765068054199
brunnea,60.3738021850586,69,13989.4169921875,48.2228927612305
brunnea,58.8642311096191,123,15583.3330078125,79.1355438232422
brunnea,63.9552803039551,59,14815.25,54.1777114868164
brunnea,65.6759185791016,69,14668,46.8945770263672
brunnea,52.5155258178711,46,13506.5,51
brunnea,63.2075843811035,61,15175.8330078125,57.8253021240234
brunnea,63.7203750610352,79,14868,49.5
brunnea,58.436840057373,51,15035.5,52.9728927612305
brunnea,50.3338394165039,25,13254.8330078125,50.8162651062012
brunnea,62.7706642150879,70,14941.25,53.6445770263672
brunnea,66.7075576782227,64,14266.4169921875,41.0873489379883
brunnea,47.6920585632324,43,13170.4169921875,50
brunnea,62.4422950744629,52,15066.8330078125,50.8343391418457
brunnea,57.0941505432129,40,13963.25,54.5813255310059
brunnea,59.4287948608398,59,14671,51
brunnea,61.9685592651367,55,14810.25,57
brunnea,63.4425239562988,61,15042.25,54
brunnea,64.5682067871094,73,14657.75,51
brunnea,58.8181266784668,77,15929.1669921875,58.8644561767578
brunnea,64.1279907226562,61,15016.75,53.3554229736328
brunnea,50.1892166137695,29,13264.6669921875,49.1957817077637
brunnea,62.4873847961426,75,14876.9169921875,52
brunnea,50.3987770080566,29,13043.5830078125,49.5481910705566
brunnea,66.5740280151367,69,14392.0830078125,44.852409362793
brunnea,66.6219329833984,66,14354.8330078125,42.1596374511719
brunnea,64.5749282836914,77,14666.3330078125,50.0301208496094
brunnea,62.0060081481934,52,14359,52.3162651062012
brunnea,67.1335372924805,61,14099.8330078125,40.9367485046387
brunnea,65.6050643920898,68,14738.3330078125,54.7951812744141
brunnea,62.3588676452637,56,15381.75,56
brunnea,66.2969589233398,69,14503.4169921875,46
brunnea,64.7469711303711,62,14004.4169921875,52.2349395751953
brunnea,63.6301231384277,66,15217.1669921875,55.8945770263672
brunnea,62.1943550109863,77,14119.25,51.0090370178223
brunnea,56.7500038146973,76,16038.5830078125,68
brunnea,61.7444305419922,87,15576.6669921875,69
budlejoides,52.0667190551758,91,18387.75,82
budlejoides,56.3906021118164,80,16261.8330078125,64.8554229736328
budlejoides,63.8600387573242,55,15468.0830078125,58.4096374511719
budlejoides,50.023811340332,70,16947.833984375,68.6445770263672
budlejoides,47.8032722473145,48,17067.5,63.4909629821777
budlejoides,46.1979751586914,84,17171.916015625,80.4668655395508
budlejoides,64.7766189575195,66,14655.3330078125,49
budlejoides,64.0425262451172,79,14771.0830078125,50.8042182922363
budlejoides,48.3473625183105,26,16828.916015625,63.5662651062012
budlejoides,50.6007614135742,60,17314.666015625,72.1054229736328
budlejoides,47.2236709594727,46,17503.916015625,78.906623840332
budlejoides,63.3336982727051,60,15236.25,61.0542182922363
budlejoides,53.0032958984375,22,15913.25,52.1415672302246
budlejoides,63.3097877502441,52,15286.5,51.4397583007812
budlejoides,51.9037666320801,71,17106.5,67.5391540527344
budlejoides,62.9056816101074,77,14712.3330078125,51.0632514953613
budlejoides,51.9734840393066,63,17094.583984375,69.1957855224609
budlejoides,49.6032333374023,71,16964.333984375,69.0542144775391
budlejoides,65.0668563842773,68,18018.75,77.9427719116211
budlejoides,51.5420074462891,79,17004.25,69.7138519287109
budlejoides,49.0637512207031,42,17049.75,66
budlejoides,46.4385375976562,75,17093.333984375,77.9939727783203
budlejoides,48.9097175598145,52,17211.916015625,68.0391540527344
budlejoides,53.1808280944824,38,17145.166015625,63
budlejoides,64.2218856811523,53,15439.6669921875,59.8704833984375
budlejoides,45.3028450012207,71,17713.583984375,81
budlejoides,63.773567199707,66,15268.9169921875,56
budlejoides,61.0748825073242,77,18265.25,70
budlejoides,54.4639129638672,60,19088.333984375,76.7198791503906
budlejoides,64.3191375732422,57,14509.8330078125,55
budlejoides,48.6927871704102,65,16399.833984375,74
budlejoides,62.4149360656738,64,15391.1669921875,56.9578323364258
budlejoides,67.6524047851562,24,16973.833984375,67.6174697875977
budlejoides,58.8351020812988,63,16558.083984375,67.9608459472656
budlejoides,62.4408569335938,63,15363.75,57.5271072387695
budlejoides,65.2923278808594,67,15007.0830078125,55.25
budlejoides,53.3780708312988,47,13604.75,52.5993957519531
budlejoides,48.9844665527344,44,17072.583984375,69
budlejoides,61.6669845581055,27,15778.3330078125,54
budlejoides,62.5000076293945,61,15507.5830078125,59.3102416992188
budlejoides,62.5517425537109,79,14362.75,51
budlejoides,62.7204551696777,57,15762.75,64.2198791503906
budlejoides,58.9207763671875,19,15321.8330078125,54.3704833984375
budlejoides,47.3820991516113,59,16707.166015625,66
budlejoides,52.3377685546875,79,16916.666015625,67.2981948852539
budlejoides,50.6615753173828,70,16997.75,68
budlejoides,50.329704284668,31,16534.5,60.2018089294434
budlejoides,63.3797225952148,61,15120.5830078125,58.2349395751953
budlejoides,59.4091415405273,26,14186.6669921875,53.0662651062012
budlejoides,59.6829833984375,29,15961.5830078125,52.3162651062012
budlejoides,64.776985168457,64,18295.416015625,72
budlejoides,61.9399909973145,59,16047.3330078125,55.966869354248
budlejoides,63.2456359863281,61,15119.75,58.8704833984375
budlejoides,48.3461532592773,45,17076.083984375,70.3945770263672
budlejoides,63.7937355041504,49,15751.3330078125,57.0451812744141
budlejoides,64.8409576416016,47,15469.8330078125,56.0933723449707
budlejoides,48.7802543640137,33,16766.5,59.7349395751953
budlejoides,66.4157333374023,64,17678.75,79
budlejoides,46.6778945922852,59,17820.416015625,79.1897583007812
budlejoides,46.1813583374023,62,16318.1669921875,68.25
budlejoides,53.8715171813965,38,13632.8330078125,50.5271072387695
budlejoides,45.8851356506348,83,17874.666015625,81
budlejoides,60.0156860351562,46,16213.25,64.9367446899414
budlejoides,49.6729545593262,86,16889.583984375,68.2439727783203
budlejoides,59.6308479309082,43,15348.1669921875,56.5722885131836
budlejoides,48.6578903198242,46,16896,69.8313217163086
budlejoides,53.7888946533203,59,17178.25,66.852409362793
budlejoides,48.5882873535156,39,16920.25,63.5512046813965
budlejoides,65.4862823486328,65,18377.666015625,73.5843353271484
budlejoides,63.4352226257324,64,15306.25,57.2108421325684
budlejoides,59.1059341430664,35,16381,57.2861442565918
budlejoides,68.2990341186523,84,16281.1669921875,69.0301208496094
budlejoides,51.579216003418,63,17232.583984375,63.8313255310059
budlejoides,53.1215324401855,81,16981.833984375,66.343376159668
budlejoides,56.8378219604492,51,13879,53.328311920166
budlejoides,63.716121673584,74,14919.6669921875,51.9186744689941
budlejoides,48.4898643493652,50,17006.416015625,62.8915672302246
budlejoides,63.3523445129395,72,15183.3330078125,49
budlejoides,46.1779327392578,31,16770.416015625,66
budlejoides,62.1841430664062,55,15599.9169921875,62
budlejoides,47.6883964538574,48,17088.833984375,61.4728927612305
budlejoides,53.5799713134766,50,17200.833984375,64.4789123535156
budlejoides,48.4707489013672,33,16632.333984375,67.8222885131836
budlejoides,49.7895317077637,62,17337.5,78
budlejoides,65.0789337158203,75,16065.25,77
budlejoides,48.5366859436035,27,16574.416015625,61.1054229736328
budlejoides,62.5478973388672,59,15600.8330078125,64.6596374511719
budlejoides,49.2602157592773,34,16927.25,60.5843391418457
budlejoides,67.0233688354492,66,18104.833984375,74
budlejoides,49.0660705566406,58,17030.166015625,72.6174697875977
budlejoides,61.0292625427246,40,15869.25,53.921688079834
budlejoides,43.6028022766113,79,16187.0830078125,69.7198791503906
budlejoides,64.4120407104492,76,14572.3330078125,50.069278717041
budlejoides,51.433780670166,35,17029.083984375,77.8734970092773
